 #0 N,n_u,error_u,n_d,error_d
         150   2.0751317175940218       0.22294411981990181        1.0136459243940130       0.14076026781760295     
         300   2.1145689504662046       0.16234375789118605        1.1374321748395373       9.50079774704898211E-002
         450   2.1126224649228678       0.14846880324807810        1.0990091487558751       8.20001177196439529E-002
         600   1.9590630714125112       0.11305303216651752        1.0426809052197301       7.41212459725393430E-002
         750   2.0997251876936383       0.10579092154191080        1.0316392770532765       6.05942163081903615E-002
         900   2.1507043858607164       0.10435524531271877       0.92371295495578587       4.96096351175035755E-002
        1050   1.9848765011146663       8.80441046349895312E-002  0.96412308837792338       4.83413200935675913E-002
        1200   1.9609949537579037       8.44206283230142518E-002   1.0248516265392713       4.71711113037365515E-002
        1350   1.9617745568817500       7.59964465487207030E-002   1.0628354331833800       4.65342600434134612E-002
        1500   2.0049072830755197       7.55896298693494173E-002   1.0109779117206301       4.30994260015652511E-002
        1650   2.0311173556783193       7.14989311588162535E-002  0.96340397606548189       3.85411421622154290E-002
        1800   1.9542043657814727       6.52847685909626607E-002  0.96075719219270161       3.59650683070706287E-002
        1950   2.0517966331507069       6.58112766259305176E-002   1.0251812026277953       3.76357443615707513E-002
        2100   1.9593299445474215       6.31723433490965353E-002   1.0197454471494940       3.55472341268521647E-002
        2250   1.9184046298952586       5.71735501930449100E-002   1.0165796891710728       3.61571741496269569E-002
        2400   2.0130704781735447       5.78031393854024286E-002  0.99083481383298799       3.37236076700653045E-002
        2550   1.9884084205612307       5.72421601474356681E-002   1.0641338464930186       3.48211693413507800E-002
        2700   1.9221829729228361       5.17232323263100771E-002   1.0030681634966394       3.17842814507139151E-002
        2850   1.9665472987386743       5.25177140540851878E-002   1.0305997033640366       3.25414749980952461E-002
        3000   2.0698524639126799       5.37880128776039509E-002  0.99283164433234594       3.05514372387099518E-002
        3150   1.9532048509710938       5.01370915216698895E-002  0.95846937779642638       2.78539853929664800E-002
        3300   2.0481105699080371       5.01807073952713276E-002   1.0299596168967136       2.91825232700983102E-002
        3450   1.9373629784747795       4.66709487553966032E-002   1.0097005218910362       2.83236765188990269E-002
        3600   1.9942882196770415       4.78579385734344623E-002  0.90398170086531893       2.49371117121041201E-002
        3750   2.0057495406835608       4.69966265728701746E-002  0.98350148204890475       2.64231230882228212E-002
        3900   1.9166997119206788       4.38484049130935596E-002   1.0044759239935297       2.57828374935594705E-002
        4050   1.9854922932166510       4.48626876090072457E-002  0.88950136427501059       2.36869558496662913E-002
        4200   2.0374876180993149       4.54912262790799771E-002  0.96765464926517075       2.46639743802168770E-002
        4350   1.9599625080486744       4.25974899934216736E-002  0.98346102938025903       2.41427337684630809E-002
        4500   2.0325142425456146       4.41729197269204871E-002  0.97564777187723828       2.41897924190885294E-002
        4650   2.0270171670116608       4.28534839085620844E-002   1.0024042560624911       2.38432370299146296E-002
        4800   1.9351598976761870       3.94626723831640810E-002   1.0274800744926340       2.40577044217291647E-002
        4950   2.0104002051833634       4.12950067002062424E-002  0.96784854966400113       2.23757376915449981E-002
        5100   2.0028693892184508       3.95741199211992814E-002   1.0136812145105938       2.43875924849259254E-002
        5250   2.0559851385167898       4.11185703258304114E-002   1.0217759610711215       2.40031148047249350E-002
        5400   1.9885819374273983       3.86029359270003286E-002  0.97692024897734631       2.27122975109113369E-002
        5550   2.0272756959595188       3.86563459900534645E-002   1.0161629404240589       2.27678769874995572E-002
        5700   1.9714075759540317       3.75010745355793887E-002  0.97620257052026316       2.16841801601498005E-002
        5850   2.0296096555744301       3.73863500949162958E-002  0.97908639885137771       2.12332865022999348E-002
        6000   2.0185607920794579       3.72472548847609317E-002  0.96829793363586825       2.09701477951846037E-002
        6150   1.9995866156474458       3.60278068929981779E-002   1.0109613581978929       2.12374969201891313E-002
        6300   2.0522161946521438       3.64421967013941125E-002   1.0002042015189321       2.06511895163586506E-002
        6450   1.9691304218747570       3.54500223460329569E-002   1.0043259211251483       2.08756113247766592E-002
        6600   2.0032018921748294       3.48882390970827877E-002  0.99314698036232407       2.00259508683485049E-002
        6750   2.0083684568284164       3.47039285023486646E-002   1.0090395058748294       2.02125385909360973E-002
        6900   2.0127204126444997       3.41992364714376329E-002   1.0137068784470604       1.95170670436563866E-002
        7050   1.9976094932649235       3.33878677304119895E-002  0.98609476538021801       1.94251459126298584E-002
        7200   1.9708271030689439       3.32135012167006430E-002   1.0133630437335597       2.01388102323424370E-002
        7350   2.0759627978042801       3.42235994382550854E-002   1.0043350441098120       1.96075401013831238E-002
        7500   1.9686801259999001       3.35031133522032051E-002   1.0190855853647374       1.95041563310164486E-002
        7650   2.0578317694292441       3.35110745256361267E-002  0.96222592417045671       1.83479881893075306E-002
        7800   1.9849259777381871       3.24945323079656387E-002   1.0286683846140492       1.96319187004128197E-002
        7950   1.9830081705239708       3.22798921547823164E-002   1.0050535207848534       1.86733007499302571E-002
        8100   2.0117640090454572       3.25461493987264996E-002  0.94757721650266824       1.76019533244201193E-002
        8250   2.0489492230422210       3.27241165754671437E-002  0.98949896033769802       1.86051615207521656E-002
        8400   2.0097632805853545       3.11238978148692565E-002  0.98681107949578439       1.76750125706349667E-002
        8550   1.9954867392425883       3.12708725957136086E-002   1.0026823441306640       1.75010906993295010E-002
        8700   1.9881988372481676       3.05150089180281046E-002  0.97931143197632264       1.81058470610972952E-002
        8850   1.9965412951736323       3.08011805246166809E-002   1.0061873669062866       1.73887080636912217E-002
        9000   2.0045867912157171       3.03840868250052840E-002  0.96612099417040387       1.71035536047471071E-002
