           8   1.1835126    
          11   2.2889969    
          14   2.3923867    
          17   2.3016117    
          20   2.1802108    
          23   2.0663757    
          26   1.9660447    
          29   1.8802139    
          32   1.8064946    
          35   1.7431039    
          38   1.6884701    
          41   1.6408465    
          44   1.5991772    
          47   1.5623550    
          50   1.5296359    
          53   1.5004553    
          56   1.4742252    
          59   1.4505750    
          62   1.4291099    
          65   1.4095527    
          68   1.3916903    
          71   1.3752898    
          74   1.3602012    
          77   1.3462566    
          80   1.3333347    
          83   1.3213413    
          86   1.3101680    
          89   1.2997450    
          92   1.2899895    
          95   1.2808412    
          98   1.2722533    
         101   1.2641685    
         104   1.2565507    
         107   1.2493546    
         110   1.2425470    
         113   1.2361023    
         116   1.2299877    
         119   1.2241826    
         122   1.2186604    
         125   1.2134011    
         128   1.2083899    
         131   1.2036064    
         134   1.1990381    
         137   1.1946685    
         140   1.1904851    
         143   1.1864786    
         146   1.1826357    
         149   1.1789486    
         152   1.1754062    
         155   1.1720004    
         158   1.1687249    
         161   1.1655709    
         164   1.1625330    
         167   1.1596042    
         170   1.1567782    
         173   1.1540511    
         176   1.1514165    
         179   1.1488709    
         182   1.1464090    
         185   1.1440266    
         188   1.1417209    
         191   1.1394874    
         194   1.1373235    
         197   1.1352253    
         200   1.1331898    
         203   1.1312151    
         206   1.1292976    
         209   1.1274358    
         212   1.1256263    
         215   1.1238673    
         218   1.1221572    
         221   1.1204933    
         224   1.1188743    
         227   1.1172981    
         230   1.1157628    
         233   1.1142675    
         236   1.1128100    
         239   1.1113895    
         242   1.1100041    
         245   1.1086525    
         248   1.1073339    
         251   1.1060468    
         254   1.1047903    
         257   1.1035632    
         260   1.1023642    
         263   1.1011930    
         266   1.1000479    
         269   1.0989286    
         272   1.0978338    
         275   1.0967629    
         278   1.0957153    
         281   1.0946900    
         284   1.0936866    
         287   1.0927041    
         290   1.0917419    
         293   1.0907996    
         296   1.0898763    
         299   1.0889717    
         302   1.0880852    
         305   1.0872159    
         308   1.0863638    
         311   1.0855281    
