 # Comparació
   0.0000000000000000        9.8479207525866297        0.0000000000000000        9.2479207525866283     
  0.29394809238097858        9.7185510791390453       0.27603843917937049        9.1263533975079341     
  0.58113500857481704        9.4006691222953922       0.54571360165005700        8.8266913209884379     
  0.85631179053713946        8.9238377707298895       0.80403133192219722        8.3743121866157963     
   1.1153063320574468        8.3290158945129615        1.0469249155794933        7.8046239890833595     
   1.3552469468956578        7.6606890254188542        1.2714579026695296        7.1565157162872932     
   1.5745629670016059        6.9602008240443274        1.4758388023673981        6.4666340089080956     
   1.7728215175460020        6.2616073590698651        1.6592920309428758        5.7656269652520393     
   1.9504798564982455        5.5901258071927193        1.8218487504136727        5.0765214817566457     
   2.1086219166467917        4.9624900627839237        1.9641154684650837        4.4147563286367166     
   2.2487231033420252        4.3883426254172493        2.0870598839851549        3.7891877043738948     
   2.3724632824168825        3.8719614864084866        2.1918338525985330        3.2034762529996561     
   2.4815909271963319        3.4138944825255737        2.2796385741650824        2.6574677631575039     
   2.5778322612768862        3.0123074581048388        2.3516284582078679        2.1483713947472274     
   2.6628358853932141        2.6640027090496319        2.4088463948925605        1.6716724651919765     
   2.7381433679768916        2.3651403624051395        2.4521825139107660        1.2217911646547477     
   2.8051777634243424        2.1117229802588371        2.4823494211788173       0.79253090940960935     
   2.8652438995678420        1.8999054041250465        2.4998683783315756       0.37736815840187898     
   2.9195360125204002        1.7261826119306241        2.5050624139729578      -3.03676308314139720E-002
   2.9691497103112945        1.5874963033306326        2.4980537190793530      -0.43738183690498633     
   3.0150962962436854        1.4812897730570831        2.4787638466369661      -0.85033421498175954     
   3.0583182288347328        1.4055316343727149        2.4469162578508294       -1.2757575838545359     
   3.0997050055130106        1.3587222073847496        2.4020417193114243       -1.7199435542868662     
   3.1401090946016899        1.3398915263574769        2.3434880493071844       -2.1887606982243071     
   3.1803617540060891        1.3485944693917939        2.2704368148671281       -2.6873659694690057     
   3.2212887008327380        1.3849060213747166        2.1819308303349811       -3.2197655362685866     
   3.2637256566485902        1.4494177579844547        2.0769176501753610       -3.7881805841243059     
   3.3085338001972429        1.5432349502868385        1.9543154605833093       -4.3921844959618790     
   3.3566151155498209        1.6679719303983416        1.8131083488374606       -5.0276117616843647     
   3.4089275221947650        1.8257412220368958        1.6524769526573695       -5.6853109680293947     
   3.4664994982202928        2.0191290916447082        1.4719666165029133       -6.3499366090212348     
   3.5304436316690371        2.2511462430782925        1.2716869021770059       -6.9991420716488513     
   3.6019681199166818        2.5251369705689184        1.0525228275792187       -7.6037020627454304     
   3.6823846331350083        2.8446228846986585       0.81632107546893307       -8.1291474007856497     
   3.7731101104515279        3.2130483287985649       0.56599925507819648       -8.5392837988504429     
   3.8756589214062132        3.6333846055543795       0.30552294882506753       -8.8013870773875063     
   3.9916204024043513        4.1075416374488682       3.97137726629268606E-002  -8.8920347771137589     
   4.1226151875716859        4.6355343241673097      -0.22610599686307215       -8.8018660582920472     
   4.2702223537664237        5.2143671954383191      -0.48657362485382183       -8.5375868099845551     
   4.4358689564370906        5.8366516416776983      -0.73675361421514451       -8.1204473676670261     
   4.6206753841721167        6.4890755876538968      -0.97251263742575955       -7.5817805040119266     
   4.8252560002811000        7.1510197202365013       -1.1907360350058662       -6.9572033850741706     
   5.0494866846482269        7.7938394544167124       -1.3893728741206237       -6.2812410982594580     
   5.2922695869239442        8.3815218482564262       -1.5673416077222742       -5.5835307434062527     
   5.5513471787954281        8.8734070985042415       -1.7243504745563365       -4.8869242478322743     
   5.8232330530650893        9.2292277128206521       -1.8606860396791032       -4.2071785566873867     
   6.1033217988007191        9.4158067367231002       -1.9770091452307088       -3.5536610471861749     
   6.3862041046996820        9.4136868244966561       -2.0741802530387852       -2.9305245846265726     
   6.6661510595391009        9.2214213166285575       -2.1531220167787049       -2.3379652723280477     
   6.9376692916100309        8.8558404787200349       -2.2147179538348607       -1.7733481065104431     
   7.1960000813489717        8.3481811198748552       -2.2597417323654194       -1.2321164689373116     
   7.4374581135925286        7.7376121871122479       -2.2888103824332449      -0.70848125688732999     
   7.6595654160080313        7.0644201000825149       -2.3023552957181881      -0.19592556158979246     
   7.8609999904874464        6.3646932117173689       -2.3006062334316986       0.31242361776664085     
   8.0414187384398979        5.6672990096980564       -2.2835851757123131       0.82350179373029975     
   8.2012228655751738        4.9929899174217294       -2.2511084796823706        1.3440377406537491     
   8.3413203226582553        4.3549756021379089       -2.2027974050926571        1.8802561506000723     
   8.4629182043703022        3.7602389709366864       -2.1380986278715914        2.4375004602303716     
   8.5673586434842921        3.2110482486028724       -2.0563178967926450        3.0197256747262493     
   8.6559987434629537        2.7063446992944069       -1.9566714125028970        3.6288178520845502     
   8.7301283807400765        2.2428680902917986       -1.8383605547059294        4.2637168552637537     
   8.7909174420466183        1.8159957146916437       -1.7006756969617935        4.9193633247141824     
   8.8393843010037241        1.4203272309138071       -1.5431331073845036        5.5855719606443452     
   8.8763786694562334        1.0500672979642536       -1.3656441143246654        6.2460569147492855     
   8.9025735561547013       0.69925839406872414       -1.1687067062471976        6.8779850244891811     
   8.9184625339366139       0.36190864495393144      -0.95359650301840526        7.4525499835439017     
   8.9243597214177637       3.20501869061250999E-002 -0.72251909646226364        7.9370357450660398     
   8.9204008242344841      -0.29624452784743144      -0.47867530717788098        8.2985462944985411     
   8.9065443094709398      -0.62886689041305133      -0.22619384947130083        8.5089866232814160     
   8.8825723797384715      -0.97167838947226404       3.00908265610377867E-002   8.5501681184292622     
   8.8480919484022245       -1.3305012310986046       0.28499628665387222        8.4174863928149648     
