  0.273180007935E-01 -0.281191860699E-01 -0.859545915695E+00 -0.941981103645E+00
  0.546360015869E-01 -0.516002620768E-01 -0.781843666915E+00 -0.779506444878E+00
  0.819540023804E-01 -0.708359978962E-01 -0.633280234539E+00 -0.631056214934E+00
  0.109272003174E+00 -0.862001619761E-01 -0.498067099323E+00 -0.495951132434E+00
  0.136590003967E+00 -0.980483927251E-01 -0.375555553285E+00 -0.373542815808E+00
  0.163908004761E+00 -0.106719015781E+00 -0.265125836588E+00 -0.263211824699E+00
  0.191226005554E+00 -0.112533808354E+00 -0.166185219894E+00 -0.164365742955E+00
  0.218544006348E+00 -0.115798711719E+00 -0.781661244713E-01 -0.764372993782E-01
  0.245862007141E+00 -0.116804492854E+00 -0.524276247922E-03  0.111747759615E-02
  0.273180007935E+00 -0.115827356077E+00  0.672631099880E-01  0.688210750729E-01
  0.300498008728E+00 -0.113129505470E+00  0.125699119973E+00  0.127176284462E+00
  0.327816009521E+00 -0.108959658759E+00  0.175268906674E+00  0.176667967564E+00
  0.355134010315E+00 -0.103553513207E+00  0.216441438014E+00  0.217764803685E+00
  0.382452011108E+00 -0.971341640079E-01  0.249671229318E+00  0.250921021464E+00
  0.409770011902E+00 -0.899124755259E-01  0.275400064168E+00  0.276578119115E+00
  0.437088012695E+00 -0.820874056650E-01  0.294058707348E+00  0.295166576756E+00
  0.464406013489E+00 -0.738462835245E-01  0.306068613580E+00  0.307107564527E+00
  0.491724014282E+00 -0.653650404077E-01  0.311843635751E+00  0.312814650202E+00
  0.519042015076E+00 -0.568083941468E-01  0.311791736363E+00  0.312695510005E+00
  0.546360015869E+00 -0.483299866050E-01  0.306316705937E+00  0.307153646392E+00
  0.573678016663E+00 -0.400724741151E-01  0.295819892160E+00  0.296590116565E+00
  0.600996017456E+00 -0.321675705075E-01  0.280701943596E+00  0.281405275530E+00
  0.628314018250E+00 -0.247360422793E-01  0.261364571789E+00  0.262000537558E+00
  0.655632019043E+00 -0.178876553485E-01  0.238212335690E+00  0.238780159953E+00
  0.682950019836E+00 -0.117210727285E-01  0.211654452359E+00  0.212153053079E+00
  0.710268020630E+00 -0.632370235348E-02  0.182106637955E+00  0.182534620669E+00
  0.737586021423E+00 -0.177149416823E-02  0.149992983115E+00  0.150348634515E+00
  0.764904022217E+00  0.187131451000E-02  0.115747866882E+00  0.116029147683E+00
  0.792222023010E+00  0.455250647040E-02  0.798179134335E-01  0.800224505211E-01
  0.819540023804E+00  0.623224615501E-02  0.426639959401E-01  0.427890737805E-01
  0.846858024597E+00  0.688349662029E-02  0.476329199096E-02  0.480584328370E-02
  0.874176025391E+00  0.649249338379E-02 -0.333886048759E-01 -0.334320093191E-01
  0.901494026184E+00  0.505927675130E-02 -0.712755128962E-01 -0.714086750659E-01
  0.928812026978E+00  0.259828434809E-02 -0.108358424286E+00 -0.108585530705E+00
  0.956130027771E+00 -0.860994289939E-03 -0.144073197042E+00 -0.144398831334E+00
  0.983448028564E+00 -0.527329907411E-02 -0.177828171308E+00 -0.178257327624E+00
  0.101076602936E+01 -0.105768145397E-01 -0.209001705142E+00 -0.209539802478E+00
  0.103808403015E+01 -0.166923165679E-01 -0.236939624359E+00 -0.237592521781E+00
  0.106540203094E+01 -0.235222482322E-01 -0.260952580975E+00 -0.261726593788E+00
  0.109272003174E+01 -0.309497221962E-01 -0.280313314600E+00 -0.281215231491E+00
  0.112003803253E+01 -0.388374469335E-01 -0.294253810961E+00 -0.295290912136E+00
  0.114735603333E+01 -0.470265738788E-01 -0.301962351533E+00 -0.303142427896E+00
  0.117467403412E+01 -0.553354624511E-01 -0.302580448082E+00 -0.303911821476E+00
  0.120199203491E+01 -0.635583597204E-01 -0.295199655688E+00 -0.296691200249E+00
  0.122931003571E+01 -0.714639913077E-01 -0.278858257631E+00 -0.280519422278E+00
  0.125662803650E+01 -0.787940599269E-01 -0.252537815269E+00 -0.254378647379E+00
  0.128394603729E+01 -0.852616477835E-01 -0.215159575815E+00 -0.217190746124E+00
  0.131126403809E+01 -0.905495188525E-01 -0.165580730662E+00 -0.167813559433E+00
  0.133858203888E+01 -0.943083168467E-01 -0.102590516651E+00 -0.105037001155E+00
  0.136590003967E+01 -0.961546544831E-01 -0.249061523924E-01 -0.275789957480E-01
  0.139321804047E+01 -0.956690894284E-01  0.688313985219E-01  0.659187570933E-01
  0.142053604126E+01 -0.923939820842E-01  0.180061845884E+00  0.176895199345E+00
  0.144785404205E+01 -0.858312301309E-01  0.310310181594E+00  0.306874521856E+00
  0.147517204285E+01 -0.754398745102E-01  0.461191487840E+00  0.457470970961E+00
  0.150249004364E+01 -0.606335712694E-01  0.634415954185E+00  0.630393863932E+00
  0.152980804443E+01 -0.407779234305E-01  0.831794113356E+00  0.827452823070E+00
  0.155712604523E+01 -0.151876667721E-01  0.105524230590E+01  0.105056323861E+01
  0.158444404602E+01  0.168762968690E-01  0.130678838424E+01  0.130175197094E+01
  0.161176204681E+01  0.562100254632E-01  0.158857766716E+01  0.158316330322E+01
  0.163908004761E+01  0.103669828813E+00  0.190287915596E+01  0.189706515551E+01
  0.166639804840E+01  0.160175734048E+00  0.225209202419E+01  0.224585557256E+01
  0.169371604919E+01  0.226715132220E+00  0.263875239321E+01  0.263206949714E+01
  0.172103404999E+01  0.304346613991E+00  0.306554040629E+01  0.305838584199E+01
  0.174835205078E+01  0.394204002723E+00  0.353528761440E+01  0.352763487336E+01
  0.177567005157E+01  0.497500593701E+00  0.405098468759E+01  0.404280591993E+01
  0.180298805237E+01  0.615533608543E+00  0.461578946605E+01  0.460705542146E+01
  0.183030605316E+01  0.749688874293E+00  0.523303536579E+01  0.522371533189E+01
  0.185762405396E+01  0.901445737092E+00  0.590624015426E+01  0.589630189230E+01
  0.188494205475E+01  0.107238222073E+01  0.663911511195E+01  0.662852478972E+01
  0.191226005554E+01  0.126418044088E+01  0.743557459651E+01  0.742429671840E+01
  0.193957805634E+01  0.147863228619E+01  0.829974602676E+01  0.828774336083E+01
  0.196689605713E+01  0.171764537797E+01  0.923598030442E+01  0.922321380635E+01
  0.199421405792E+01  0.198324932076E+01  0.102488626922E+02  0.102352914261E+02
  0.202153205872E+01  0.227760225629E+01  0.113432241678E+02  0.113288052233E+02
  0.204885005951E+01  0.260299773439E+01  0.125241532734E+02  0.125088416801E+02
  0.207616806030E+01  0.296187191441E+01  0.137970084824E+02  0.137807571195E+02
  0.210348606110E+01  0.335681111173E+01  0.151674311039E+02  0.151501906074E+02
  0.213080406189E+01  0.379055970428E+01  0.166413587493E+02  0.166230774140E+02
  0.215812206268E+01  0.426602841477E+01  0.182250393820E+02  0.182056630604E+02
  0.218544006348E+01  0.478630298487E+01  0.199250459768E+02  0.199045179736E+02
  0.221275806427E+01  0.535465325838E+01  0.217482918132E+02  0.217265527749E+02
  0.224007606506E+01  0.597454269089E+01  0.237020464288E+02  0.236790342294E+02
  0.226739406586E+01  0.664963830467E+01  0.257939522605E+02  0.257696018820E+02
  0.229471206665E+01  0.738382110753E+01  0.280320420018E+02  0.280062854102E+02
  0.232203006744E+01  0.818119699597E+01  0.304247567053E+02  0.303975227213E+02
  0.234934806824E+01  0.904610816316E+01  0.329809646617E+02  0.329521788258E+02
  0.237666606903E+01  0.998314503356E+01  0.357099810860E+02  0.356795655188E+02
  0.240398406982E+01  0.109971587464E+02  0.386215886453E+02  0.385894619014E+02
  0.243130207062E+01  0.120932742121E+02  0.417260588612E+02  0.416921357775E+02
  0.245862007141E+01  0.132769037646E+02  0.450341744234E+02  0.449983659611E+02
  0.248593807220E+01  0.145537614373E+02  0.485572524508E+02  0.485194655314E+02
  0.251325607300E+01  0.159298778866E+02  0.523071687392E+02  0.522673060732E+02
  0.254057407379E+01  0.174116159916E+02  0.562963830349E+02  0.562543429439E+02
  0.256789207458E+01  0.190056871594E+02  0.605379653757E+02  0.604936416077E+02
  0.259521007538E+01  0.207191683639E+02  0.650456235438E+02  0.649989050802E+02
  0.262252807617E+01  0.225595199506E+02  0.698337316721E+02  0.697845025278E+02
  0.264984607697E+01  0.245346042384E+02  0.749173600542E+02  0.748654990693E+02
  0.267716407776E+01  0.266527049534E+02  0.803123062037E+02  0.802576868267E+02
  0.270448207855E+01  0.289225475276E+02  0.860351272134E+02  0.859776172759E+02
  0.273180007935E+01  0.313533203003E+02  0.921031734668E+02  0.920426349496E+02
  0.275911808014E+01  0.339546966593E+02  0.985346237564E+02  0.984709125452E+02
  0.278643608093E+01  0.367368581602E+02  0.105348521863E+03  0.105281487496E+03
  0.281375408173E+01  0.397105186669E+02  0.112564814656E+03  0.112494300059E+03
  0.284107208252E+01  0.428869495524E+02  0.120204391775E+03  0.120130232990E+03
  0.286839008331E+01  0.462780060067E+02  0.128289126954E+03  0.128211152852E+03
  0.289570808411E+01  0.498961544963E+02  0.136841921055E+03  0.136759953041E+03
  0.292302608490E+01  0.537545014226E+02  0.145886746874E+03  0.145800598581E+03
  0.295034408569E+01  0.578668230300E+02  0.155448695804E+03  0.155358172769E+03
  0.297766208649E+01  0.622475966133E+02  0.165554026404E+03  0.165458925740E+03
  0.300498008728E+01  0.669120330793E+02  0.176230214969E+03  0.176130325018E+03
  0.303229808807E+01  0.718761109180E+02  0.187506008177E+03  0.187401108151E+03
  0.305961608887E+01  0.771566116396E+02  0.199411477884E+03  0.199301337490E+03
  0.308693408966E+01  0.827711567401E+02  0.211978078162E+03  0.211862457219E+03
  0.311425209045E+01  0.887382462545E+02  0.225238704665E+03  0.225117352695E+03
  0.314157009125E+01  0.950772989656E+02  0.239227756408E+03  0.239100412221E+03
  0.316888809204E+01  0.101808694333E+03  0.253981200064E+03  0.253847591324E+03
  0.319620609283E+01  0.108953816215E+03  0.269536636870E+03  0.269396479642E+03
  0.322352409363E+01  0.116535098453E+03  0.285933372246E+03  0.285786370522E+03
  0.325084209442E+01  0.124576072395E+03  0.303212488226E+03  0.303058333446E+03
  0.327816009521E+01  0.133101416441E+03  0.321416918829E+03  0.321255289367E+03
  0.330547809601E+01  0.142137007682E+03  0.340591528458E+03  0.340422089097E+03
  0.333279609680E+01  0.151709975730E+03  0.360783193464E+03  0.360605594852E+03
  0.336011409760E+01  0.161848758813E+03  0.382040886995E+03  0.381854765077E+03
  0.338743209839E+01  0.172583162238E+03  0.404415767248E+03  0.404220742671E+03
  0.341475009918E+01  0.183944419314E+03  0.427961269260E+03  0.427756946767E+03
  0.344206809998E+01  0.195965254825E+03  0.452733200385E+03  0.452519168173E+03
  0.346938610077E+01  0.208679951169E+03  0.478789839576E+03  0.478565668640E+03
  0.349670410156E+01  0.222124417260E+03  0.506192040644E+03  0.505957284088E+03
  0.352402210236E+01  0.236336260305E+03  0.535003339631E+03  0.534757531957E+03
  0.355134010315E+01  0.251354860573E+03  0.565290066457E+03  0.565032722824E+03
  0.357865810394E+01  0.267221449273E+03  0.597121461011E+03  0.596852076466E+03
  0.360597610474E+01  0.283979189664E+03  0.630569793848E+03  0.630287842532E+03
  0.363329410553E+01  0.301673261530E+03  0.665710491680E+03  0.665415425997E+03
  0.366061210632E+01  0.320350949144E+03  0.702622267830E+03  0.702313517585E+03
  0.368793010712E+01  0.340061732870E+03  0.741387257849E+03  0.741064229362E+03
  0.371524810791E+01  0.360857384540E+03  0.782091160492E+03  0.781753235665E+03
  0.374256610870E+01  0.382792066756E+03  0.824823384250E+03  0.824469919609E+03
  0.376988410950E+01  0.405922436271E+03  0.869677199660E+03  0.869307525354E+03
  0.379720211029E+01  0.430307751617E+03  0.916749897603E+03  0.916363316370E+03
