      1.94     46.15      0.57     29.77      2.67
      1.95     47.23      0.54     33.14      2.19
      1.96     48.14      0.51     36.26      1.86
      1.97     48.85      0.49     39.11      1.63
      1.98     49.38      0.48     41.65      1.46
      1.99     49.71      0.47     43.85      1.34
      2.00     49.85      0.46     45.70      1.24
      2.01     49.79      0.45     47.18      1.17
      2.02     49.53      0.45     48.27      1.12
      2.03     49.09      0.45     48.96      1.08
      2.04     48.45      0.45     49.24      1.06
      2.05     47.62      0.46     49.12      1.05
      2.06     46.60      0.47     48.59      1.05
      2.07     45.41      0.48     47.67      1.07
      2.08     44.03      0.49     46.35      1.09
      2.09     42.48      0.51     44.65      1.13
      2.10     40.77      0.53     42.59      1.19
      2.11     38.90      0.56     40.18      1.26
      2.12     36.88      0.60     37.46      1.36
      2.13     34.72      0.64     34.44      1.50
      2.14     32.42      0.70     31.17      1.68
      2.15     30.00      0.77     27.68      1.93
      2.16     27.47      0.87     24.02      2.29
      2.17     24.83      0.99     20.25      2.83
      2.18     22.11      1.16     16.45      3.65
      2.19     19.31      1.41     12.77      4.97
      2.20     16.46      1.78      9.39      7.05
      2.21     13.58      2.38      6.59     10.01
      2.22     10.69      3.39      4.58     13.70
      2.23      7.87      5.03      3.29     17.79
      2.24      5.24      7.41      2.50     22.01
      2.25      3.11     10.34      1.99     26.19
      2.26      1.78     13.55      1.65     30.21
      2.27      1.12     16.88      1.42     33.97
      2.28      0.79     20.22      1.25     37.41
      2.29      0.61     23.51      1.12     40.47
      2.30      0.49     26.71      1.02     43.11
      2.31      0.41     29.78      0.95     45.29
      2.32      0.36     32.69      0.89     46.98
      2.33      0.32     35.43      0.84     48.16
      2.34      0.28     37.96      0.81     48.81
      2.35      0.26     40.28      0.78     48.93
      2.36      0.24     42.37      0.77     48.51
      2.37      0.22     44.21      0.75     47.56
      2.38      0.21     45.80      0.75     46.09
      2.39      0.20     47.11      0.75     44.11
      2.40      0.19     48.15      0.76     41.67
      2.41      0.18     48.91      0.77     38.79
      2.42      0.17     49.37      0.80     35.50
      2.43      0.17     49.55      0.83     31.87
      2.44      0.16     49.43      0.87     27.96
      2.45      0.16     49.02      0.92     23.84
      2.46      0.16     48.32      0.98     19.61
      2.47      0.15     47.34      1.07     15.44
      2.48      0.15     46.08      1.18     11.54
      2.49      0.15     44.55      1.33      8.23
      2.50      0.15     42.76      1.53      5.77
      2.51      0.15     40.72      1.81      4.15
      2.52      0.15     38.44      2.23      3.14
      2.53      0.15     35.95      2.87      2.50
      2.54      0.15     33.25      3.89      2.07
      2.55      0.16     30.37      5.53      1.78
      2.56      0.16     27.33      7.97      1.57
      2.57      0.16     24.16     11.11      1.42
      2.58      0.17     20.88     14.68      1.30
      2.59      0.18     17.55     18.44      1.22
      2.60      0.18     14.21     22.23      1.15
      2.61      0.19     10.96     25.96      1.11
      2.62      0.20      7.96     29.54      1.07
      2.63      0.21      5.45     32.92      1.06
      2.64      0.23      3.66     36.06      1.05
      2.65      0.25      2.54     38.93      1.06
      2.66      0.27      1.88     41.49      1.07
      2.67      0.30      1.47     43.72      1.10
      2.68      0.34      1.21     45.59      1.15
      2.69      0.38      1.02     47.09      1.21
      2.70      0.45      0.89     48.20      1.29
      2.71      0.55      0.79     48.92      1.40
      2.72      0.69      0.71     49.24      1.55
      2.73      0.93      0.66     49.14      1.75
      2.74      1.39      0.61     48.64      2.04
      2.75      2.34      0.57     47.74      2.44
      2.76      4.09      0.54     46.45      3.05
      2.77      6.52      0.52     44.78      4.01
      2.78      9.27      0.50     42.74      5.55
      2.79     12.13      0.48     40.36      7.91
      2.80     15.02      0.47     37.65     11.13
      2.81     17.90      0.46     34.66     14.98
      2.82     20.72      0.45     31.40     19.14
      2.83     23.49      0.45     27.92     23.36
      2.84     26.17      0.45     24.27     27.50
      2.85     28.75      0.45     20.50     31.45
      2.86     31.23      0.46     16.71     35.11
      2.87     33.59      0.47     13.01     38.44
      2.88     35.82      0.48      9.60     41.37
      2.89     37.91      0.49      6.76     43.86
      2.90     39.86      0.51      4.69     45.89
      2.91     41.65      0.53      3.36     47.42
      2.92     43.28      0.56      2.54     48.43
      2.93     44.74      0.60      2.02     48.91
      2.94     46.03      0.64      1.67     48.85
      2.95     47.13      0.70      1.43     48.26
      2.96     48.06      0.77      1.26     47.14
      2.97     48.79      0.86      1.13     45.51
      2.98     49.33      0.99      1.03     43.38
      2.99     49.69      1.16      0.95     40.79
      3.00     49.84      1.40      0.89     37.77
      3.01     49.80      1.77      0.85     34.38
      3.02     49.57      2.36      0.81     30.65
      3.03     49.14      3.34      0.79     26.65
      3.04     48.52      4.97      0.77     22.49
      3.05     47.71      7.32      0.76     18.26
      3.06     46.71     10.23      0.75     14.14
      3.07     45.53     13.44      0.75     10.40
      3.08     44.18     16.77      0.76      7.34
      3.09     42.65     20.11      0.77      5.17
      3.10     40.95     23.41      0.79      3.77
      3.11     39.10     26.61      0.82      2.90
      3.12     37.09     29.68      0.86      2.34
      3.13     34.94     32.60      0.91      1.97
      3.14     32.66     35.34      0.98      1.71
      3.15     30.25     37.88      1.06      1.52
      3.16     27.73     40.21      1.17      1.38
      3.17     25.10     42.31      1.32      1.27
      3.18     22.39     44.16      1.51      1.19
      3.19     19.60     45.75      1.79      1.14
      3.20     16.75     47.07      2.19      1.09
      3.21     13.86     48.12      2.81      1.07
      3.22     10.98     48.89      3.80      1.05
      3.23      8.14     49.36      5.40      1.05
      3.24      5.49     49.55      7.78      1.06
      3.25      3.29     49.44     10.88      1.08
      3.26      1.88     49.04     14.43      1.11
      3.27      1.17     48.35     18.18      1.16
      3.28      0.82     47.38     21.98      1.23
      3.29      0.62     46.13     25.71      1.32
      3.30      0.50     44.61     29.30      1.44
      3.31      0.42     42.82     32.70      1.61
      3.32      0.36     40.79     35.86      1.83
      3.33      0.32     38.52     38.74      2.15
      3.34      0.29     36.04     41.32      2.61
      3.35      0.26     33.34     43.58      3.31
      3.36      0.24     30.47     45.47      4.43
      3.37      0.22     27.44     47.00      6.21
      3.38      0.21     24.27     48.14      8.85
      3.39      0.20     20.99     48.89     12.31
      3.40      0.19     17.66     49.23     16.29
      3.41      0.18     14.32     49.16     20.49
      3.42      0.17     11.07     48.69     24.71
      3.43      0.17      8.05     47.82     28.79
      3.44      0.16      5.52     46.55     32.66
      3.45      0.16      3.70     44.90     36.22
      3.46      0.16      2.57     42.89     39.42
      3.47      0.15      1.90     40.53     42.22
      3.48      0.15      1.48     37.85     44.57
      3.49      0.15      1.21     34.87     46.43
      3.50      0.15      1.03     31.63     47.80
      3.51      0.15      0.89     28.16     48.64
      3.52      0.15      0.79     24.52     48.95
      3.53      0.15      0.72     20.76     48.72
      3.54      0.15      0.66     16.96     47.96
      3.55      0.16      0.61     13.25     46.67
      3.56      0.16      0.57      9.82     44.88
      3.57      0.16      0.54      6.93     42.60
      3.58      0.17      0.52      4.81     39.87
      3.59      0.18      0.50      3.43     36.72
      3.60      0.18      0.48      2.58     33.21
      3.61      0.19      0.47      2.05     29.39
      3.62      0.20      0.46      1.69     25.33
      3.63      0.21      0.45      1.44     21.13
      3.64      0.23      0.45      1.27     16.92
      3.65      0.25      0.45      1.13     12.89
      3.66      0.27      0.45      1.03      9.33
      3.67      0.30      0.46      0.96      6.54
      3.68      0.33      0.47      0.90      4.65
      3.69      0.38      0.48      0.85      3.45
      3.70      0.44      0.49      0.81      2.70
      3.71      0.53      0.51      0.79      2.21
      3.72      0.67      0.53      0.77      1.87
      3.73      0.90      0.56      0.76      1.64
      3.74      1.33      0.60      0.75      1.47
      3.75      2.21      0.64      0.75      1.34
      3.76      3.88      0.70      0.76      1.24
      3.77      6.26      0.77      0.77      1.17
      3.78      8.99      0.86      0.79      1.12
      3.79     11.85      0.98      0.82      1.08
      3.80     14.74      1.15      0.86      1.06
      3.81     17.61      1.39      0.91      1.05
      3.82     20.45      1.75      0.97      1.05
      3.83     23.21      2.33      1.06      1.06
      3.84     25.90      3.30      1.16      1.09
      3.85     28.50      4.90      1.31      1.13
      3.86     30.99      7.24      1.50      1.18
      3.87     33.36     10.13      1.77      1.26
      3.88     35.60     13.33      2.16      1.36
      3.89     37.71     16.66      2.76      1.49
      3.90     39.67     20.00      3.72      1.67
      3.91     41.48     23.30      5.27      1.92
      3.92     43.13     26.50      7.59      2.28
      3.93     44.60     29.58     10.65      2.80
      3.94     45.91     32.51     14.18      3.62
      3.95     47.03     35.25     17.92      4.91
      3.96     47.97     37.80     21.72      6.96
      3.97     48.73     40.14     25.46      9.89
      3.98     49.29     42.24     29.06     13.55
      3.99     49.66     44.10     32.47     17.63
      4.00     49.83     45.70     35.65     21.85
      4.01     49.81     47.03     38.56     26.04
      4.02     49.60     48.09     41.16     30.06
      4.03     49.19     48.87     43.43     33.84
      4.04     48.59     49.35     45.36     37.29
      4.05     47.80     49.55     46.91     40.37
      4.06     46.82     49.45     48.08     43.02
      4.07     45.66     49.06     48.85     45.22
      4.08     44.32     48.38     49.22     46.93
      4.09     42.81     47.42     49.18     48.13
      4.10     41.13     46.17     48.73     48.80
      4.11     39.29     44.66     47.89     48.93
      4.12     37.30     42.89     46.65     48.53
      4.13     35.16     40.86     45.03     47.60
      4.14     32.89     38.60     43.04     46.15
      4.15     30.49     36.12     40.70     44.20
      4.16     27.98     33.44     38.04     41.77
      4.17     25.37     30.57     35.08     38.90
      4.18     22.66     27.54     31.86     35.63
      4.19     19.88     24.37     28.40     32.02
      4.20     17.03     21.10     24.77     28.11
      4.21     14.15     17.77     21.02     23.99
      4.22     11.26     14.43     17.22     19.77
      4.23      8.42     11.17     13.50     15.59
      4.24      5.74      8.15     10.04     11.68
      4.25      3.47      5.60      7.10      8.34
      4.26      1.98      3.75      4.92      5.84
      4.27      1.22      2.60      3.51      4.20
      4.28      0.85      1.91      2.63      3.17
      4.29      0.64      1.49      2.08      2.52
      4.30      0.51      1.22      1.71      2.09
      4.31      0.43      1.03      1.46      1.79
      4.32      0.37      0.90      1.28      1.58
      4.33      0.32      0.80      1.14      1.42
      4.34      0.29      0.72      1.04      1.31
      4.35      0.26      0.66      0.96      1.22
      4.36      0.24      0.61      0.90      1.15
      4.37      0.22      0.57      0.85      1.11
      4.38      0.21      0.54      0.82      1.08
      4.39      0.20      0.52      0.79      1.06
      4.40      0.19      0.50      0.77      1.05
      4.41      0.18      0.48      0.76      1.05
      4.42      0.17      0.47      0.75      1.07
      4.43      0.17      0.46      0.75      1.10
      4.44      0.16      0.45      0.76      1.14
      4.45      0.16      0.45      0.77      1.21
      4.46      0.16      0.45      0.79      1.29
      4.47      0.15      0.45      0.82      1.40
      4.48      0.15      0.46      0.86      1.54
      4.49      0.15      0.47      0.91      1.74
      4.50      0.15      0.48      0.97      2.02
      4.51      0.15      0.49      1.05      2.42
      4.52      0.15      0.51      1.16      3.02
      4.53      0.15      0.53      1.29      3.97
      4.54      0.15      0.56      1.48      5.48
      4.55      0.16      0.60      1.75      7.80
      4.56      0.16      0.64      2.13     11.00
      4.57      0.16      0.70      2.71     14.83
      4.58      0.17      0.77      3.64     18.98
      4.59      0.17      0.86      5.14     23.21
      4.60      0.18      0.98      7.41     27.35
      4.61      0.19      1.14     10.42     31.30
      4.62      0.20      1.38     13.93     34.98
      4.63      0.21      1.74     17.67     38.32
      4.64      0.23      2.31     21.46     41.27
      4.65      0.24      3.26     25.21     43.78
      4.66      0.27      4.84     28.82     45.82
      4.67      0.29      7.15     32.25     47.37
      4.68      0.33     10.03     35.44     48.40
      4.69      0.37     13.22     38.37     48.90
      4.70      0.44     16.55     40.99     48.86
      4.71      0.52     19.89     43.29     48.29
      4.72      0.66     23.19     45.24     47.19
      4.73      0.87     26.40     46.82     45.58
      4.74      1.27     29.48     48.01     43.47
      4.75      2.09     32.41     48.81     40.90
      4.76      3.68     35.16     49.20     37.90
      4.77      6.00     37.72     49.19     34.51
      4.78      8.71     40.06     48.78     30.79
      4.79     11.56     42.18     47.96     26.81
      4.80     14.45     44.04     46.75     22.64
      4.81     17.33     45.65     45.15     18.42
      4.82     20.17     47.00     43.18     14.29
      4.83     22.94     48.06     40.87     10.53
      4.84     25.64     48.84     38.23      7.44
      4.85     28.24     49.34     35.29      5.23
      4.86     30.74     49.54     32.08      3.81
      4.87     33.13     49.46     28.64      2.93
      4.88     35.38     49.08     25.02      2.36
      4.89     37.51     48.41     21.27      1.98
      4.90     39.48     47.45     17.48      1.71
      4.91     41.31     46.22     13.75      1.52
      4.92     42.97     44.71     10.26      1.38
      4.93     44.46     42.95      7.28      1.28
      4.94     45.79     40.93      5.05      1.20
      4.95     46.93     38.68      3.58      1.14
      4.96     47.89     36.21      2.68      1.10
      4.97     48.66     33.53      2.11      1.07
      4.98     49.24     30.67      1.73      1.05
      4.99     49.63     27.64      1.47      1.05
      5.00     49.83     24.48      1.29      1.06
