 # a)
        2000   15.373039853509493       9.92445563230239525E-002   171.53309426782235        6.2875823655540692     
        4000   15.527176813284695       6.95989544883018757E-002   167.62746590890160        4.5755328472269365     
        6000   15.478509463734287       5.67428470583236783E-002   166.22280790947048        3.6679717160889322     
        8000   15.498443481885513       4.90149477300153083E-002   164.27526272545967        3.1318490964068597     
       10000   15.429106974489478       4.44499410564400885E-002   170.44879756972909        2.8784185703007839     
       12000   15.540057995083936       3.97888556813184163E-002   166.47799874396020        2.6170992981807726     
       14000   15.478330960573974       3.70976577897883034E-002   164.43486297643889        2.3863132488265282     
       16000   15.508866727351426       3.48554872136063038E-002   166.96471815526843        2.2619929200536202     
       18000   15.532686121873287       3.25031012168353339E-002   167.03923485336526        2.1252007655441409     
       20000   15.538290398285692       3.08515385733540634E-002   166.23390771129004        2.0183194849595600     
       22000   15.523887914056834       2.96320800244158251E-002   162.81703354135038        1.8985064446775592     
       24000   15.476142084530874       2.84265984676276701E-002   169.29708608761041        1.8502248851842154     
       26000   15.525017668086315       2.73585002862820129E-002   166.06274216965895        1.7768383448979268     
       28000   15.458340516486823       2.64627039685559375E-002   168.29903313842257        1.7134429654104060     
       30000   15.504104668782039       2.54661114096604649E-002   166.70336840765057        1.6498534882371980     
       32000   15.505430968475338       2.45505610446201637E-002   166.13001969237658        1.5918567837770439     
       34000   15.471136495538754       2.39656134520541755E-002   167.71158066355784        1.5510507742913691     
       36000   15.490911337905482       2.32093537630776378E-002   166.29009997460435        1.5035541576315892     
       38000   15.460627699027095       2.27781285965456652E-002   167.80135444417596        1.4623996068804337     
       40000   15.510976296198757       2.20259392732705360E-002   166.00498046234830        1.4262614993876925     
       42000   15.508338130747800       2.14981609505586306E-002   164.31398939436878        1.3877727179359711     
       44000   15.479184516753673       2.10310438137196777E-002   166.94623871260279        1.3571848440213321     
       46000   15.491354411721963       2.06207263102410401E-002   167.95835265176771        1.3395904316265004     
       48000   15.513687753871718       1.99906689274968151E-002   165.93634319755978        1.2977047621782294     
       50000   15.506086205577240       1.97216933773920709E-002   165.82359498556102        1.2709001477500568     
       52000   15.494340534248209       1.93646740236766667E-002   165.30756174630983        1.2492077770915981     
       54000   15.521493408591740       1.88850667630532723E-002   165.73003410066454        1.2287582374590615     
       56000   15.515689471784611       1.86079177962829752E-002   165.51429207178268        1.2026656211976010     
       58000   15.501448144335521       1.82981513654244567E-002   164.78672841734556        1.1748654823753875     
       60000   15.502735538719957       1.79953590972513899E-002   166.31147005816857        1.1645962138802124     
       62000   15.502116099140130       1.77293240855459291E-002   166.60644613314074        1.1459687021784861     
       64000   15.521251682532307       1.74411239811629731E-002   164.85764363740472        1.1249134605118682     
       66000   15.496212848874462       1.71849003195972440E-002   166.06814367475448        1.1115109419946643     
       68000   15.494625034464105       1.68932240919239043E-002   167.26854826258341        1.0982867247422681     
       70000   15.503278658028483       1.66258575111471706E-002   166.65645659533854        1.0769540899191521     
       72000   15.507727369758717       1.64178743429773503E-002   165.71956775596115        1.0622075580930006     
       74000   15.502512023422515       1.61797405457025194E-002   165.65948274113956        1.0453193268097460     
       76000   15.513502907245453       1.59305897970175685E-002   167.56718318194967        1.0399651359950852     
       78000   15.501776642279577       1.57651118637112363E-002   165.72849468917690        1.0185255675937936     
       80000   15.509412484167466       1.55446832575717106E-002   166.11557863150335        1.0066678703694942     
       82000   15.488923251649492       1.54393711381425290E-002   167.04407248918815       0.99627459516880179     
       84000   15.502899906114454       1.51954094364917247E-002   166.25397305987278       0.98713327893018055     
       86000   15.501239024790911       1.50182843604128365E-002   166.69642713307763       0.97182852684907728     
       88000   15.502366374732548       1.48568743126945516E-002   166.42905664351821       0.96376964046360836     
       90000   15.525526265355269       1.46182006753901184E-002   165.78769027947510       0.94945478369431502     
       92000   15.506864634778204       1.44976266460415792E-002   166.21263921321204       0.93887546039435688     
       94000   15.503032417890509       1.43984373448176901E-002   165.30244520160096       0.92928255077910593     
       96000   15.528669046975258       1.42070291708535079E-002   164.60198861835460       0.91829352801115993     
       98000   15.511349641844989       1.40645562251588974E-002   165.85844630695038       0.91048636882087208     
      100000   15.513279932872134       1.38888982358714233E-002   165.97990500434341       0.90069453973484714     
      102000   15.503897315832569       1.37873989131816598E-002   165.20859285955069       0.88791434102708211     
      104000   15.514512901936522       1.35961624377813756E-002   165.79151071274373       0.88420913218303931     
      106000   15.519964693951808       1.35107014594523095E-002   165.26316699689150       0.87268937772660149     
      108000   15.510600513707320       1.33820053238765495E-002   166.58652644062286       0.86903779337935072     
      110000   15.497104127763235       1.32821077855568535E-002   166.99007037818444       0.86021758135263970     
      112000   15.508599655700792       1.31616158193360710E-002   165.30567028185726       0.85051791008447897     
      114000   15.511327500343516       1.30338372348241926E-002   166.72729893131793       0.84559514945874448     
      116000   15.510606127813450       1.28999635349116726E-002   166.01068835275638       0.83789130798990941     
      118000   15.504650138618503       1.27774296428049688E-002   165.26067939405186       0.82672800823412795     
      120000   15.504572869034973       1.26890280878375009E-002   165.77701037288514       0.82143242410043849     


 # d)
        5000  0.70279425818428531       8.38320155760404612E-003   3.7366404256769070       4.75433579588982538E-002   0.0000000000000000        0.0000000000000000     
       10000  0.71555319498444236       5.93656419062998410E-003   3.6382759187412512       3.33398042307638878E-002   0.0000000000000000        0.0000000000000000     
       15000  0.71103560038364677       4.84168317061184177E-003   3.6562629682691448       2.72323760630177637E-002   0.0000000000000000        0.0000000000000000     
       20000  0.71737780098353610       4.19533981457958019E-003   3.6315796389278030       2.35340848593544663E-002   0.0000000000000000        0.0000000000000000     
       25000  0.71411558279330201       3.74553573167379136E-003   3.6621295425409679       2.11019421380756189E-002   0.0000000000000000        0.0000000000000000     
       30000  0.72315484437459099       3.43045519595951446E-003   3.6608812328692175       1.93093020856732189E-002   0.0000000000000000        0.0000000000000000     
       35000  0.71723860663037986       3.16442445914803068E-003   3.6297693878094051       1.77298129246535735E-002   0.0000000000000000        0.0000000000000000     
       40000  0.71804373195644922       2.96328134133934818E-003   3.6277920202165901       1.65910840718475477E-002   0.0000000000000000        0.0000000000000000     
       45000  0.71917248824846114       2.79954400948143230E-003   3.6539905628425036       1.57314539285256794E-002   0.0000000000000000        0.0000000000000000     
       50000  0.71963743058499607       2.65375169566455914E-003   3.6206138522509037       1.48592928319477464E-002   0.0000000000000000        0.0000000000000000     
       55000  0.71958673785615990       2.53744203717856491E-003   3.6300207354464251       1.42089353384194407E-002   0.0000000000000000        0.0000000000000000     
       60000  0.71398486714329612       2.42120753030407136E-003   3.6486537374057066       1.36013431167162913E-002   0.0000000000000000        0.0000000000000000     
       65000  0.71991526867043998       2.32988399238803811E-003   3.6301169552623684       1.30533892179893161E-002   0.0000000000000000        0.0000000000000000     
       70000  0.71920979485159497       2.23627502916404772E-003   3.6072252428063374       1.24934949319530642E-002   0.0000000000000000        0.0000000000000000     
       75000  0.71631799611607394       2.16066560660127700E-003   3.6417687804900636       1.21195745050463217E-002   0.0000000000000000        0.0000000000000000     
       80000  0.71724332322250639       2.09828484819914304E-003   3.6322955474461409       1.17600738978311907E-002   0.0000000000000000        0.0000000000000000     
       85000  0.71844352988091220       2.03196952394593721E-003   3.6262767845578603       1.13798685481027988E-002   0.0000000000000000        0.0000000000000000     
       90000  0.71721640356904481       1.97688318034790200E-003   3.6340280482731147       1.10776473859401023E-002   0.0000000000000000        0.0000000000000000     
       95000  0.71726197866447960       1.92409408808616000E-003   3.6323794381680998       1.07844508978551940E-002   0.0000000000000000        0.0000000000000000     
      100000  0.71968505363924995       1.87439631372924155E-003   3.6244428973015679       1.04906181804211140E-002   0.0000000000000000        0.0000000000000000     
      105000  0.72149277092569064       1.83035705932299542E-003   3.6239417956745235       1.02482612316307856E-002   0.0000000000000000        0.0000000000000000     
      110000  0.71496146967689922       1.78745258276069097E-003   3.6468122126948286       1.00336428884673784E-002   0.0000000000000000        0.0000000000000000     
      115000  0.71580813984785874       1.75131859233807418E-003   3.6494572415039301       9.83584156339602222E-003   0.0000000000000000        0.0000000000000000     
      120000  0.72108819836030702       1.71515141677141907E-003   3.6190372615041131       9.58779472805264439E-003   0.0000000000000000        0.0000000000000000     
      125000  0.71743062935210711       1.67797991475670443E-003   3.6402684182830658       9.41707569487633747E-003   0.0000000000000000        0.0000000000000000     
      130000  0.71624365299817472       1.64430776868217609E-003   3.6364633759834746       9.21886503163691501E-003   0.0000000000000000        0.0000000000000000     
      135000  0.71846577170357695       1.61927084628821390E-003   3.6419267936762365       9.08063048975196567E-003   0.0000000000000000        0.0000000000000000     
      140000  0.71831407750292231       1.58553544456861576E-003   3.6371749082825930       8.89436965958040338E-003   0.0000000000000000        0.0000000000000000     
      145000  0.71742177557746090       1.56067096941421503E-003   3.6383520818876063       8.75470810116955878E-003   0.0000000000000000        0.0000000000000000     
      150000  0.71752983620863364       1.53256007660308637E-003   3.6310863256861019       8.58917608658496534E-003   0.0000000000000000        0.0000000000000000     
      155000  0.71627525732842745       1.50897665942206294E-003   3.6415090851758389       8.46815667919095620E-003   0.0000000000000000        0.0000000000000000     
      160000  0.71802466748003635       1.48317326957938785E-003   3.6464628386793176       8.33712225334209793E-003   0.0000000000000000        0.0000000000000000     
      165000  0.71842556868565410       1.46069659026428151E-003   3.6309263120105681       8.18400310180641966E-003   0.0000000000000000        0.0000000000000000     
      170000  0.72088269740650490       1.43900594994746740E-003   3.6217557344392621       8.05759766852823592E-003   0.0000000000000000        0.0000000000000000     
      175000  0.71694207809012978       1.41854782403816370E-003   3.6350773814551087       7.95483296749656225E-003   0.0000000000000000        0.0000000000000000     
      180000  0.71829127071894627       1.39815308204998190E-003   3.6390420407087136       7.84345968533029653E-003   0.0000000000000000        0.0000000000000000     
      185000  0.71737707526853256       1.37816878115329627E-003   3.6444838792820642       7.73915881326392007E-003   0.0000000000000000        0.0000000000000000     
      190000  0.71547839378197220       1.36119552294255487E-003   3.6455439098732860       7.64177233364340611E-003   0.0000000000000000        0.0000000000000000     
