 # 0)
  1.00996674159614247E-002   0.0000000000000000        0.0000000000000000     
  2.01993348319228494E-002 -1.66521194307605409E-003 -1.66521194307605409E-003
  3.02990022478842706E-002 -3.33042388615210818E-003 -3.33042388615210818E-003
  4.03986696638456988E-002 -4.99423573172079818E-003 -4.99248560957183968E-003
  5.04983370798071235E-002 -6.65524738086333868E-003 -6.65034703658940601E-003
  6.05980044957685413E-002 -8.31205990903752245E-003 -8.30261402149887889E-003
  7.06976719117299590E-002 -9.96327674188665462E-003 -9.94789638607160125E-003
  8.07973393276913976E-002 -1.16075048300925306E-002 -1.15848098935021748E-002
  9.08970067436528223E-002 -1.32433558222953482E-002 -1.32119773395245957E-002
  0.10099667415961425      -1.48694472351039372E-002 -1.48280297096832457E-002
  0.11109634157557567      -1.64844036192209539E-002 -1.64316073300375537E-002
  0.12119600899153708      -1.80868577207096322E-002 -1.80213610100816435E-002
  0.13129567640749851      -1.96754516364314146E-002 -1.95959531769410479E-002
  0.14139534382345992      -2.12488379626872663E-002 -2.11540589999004158E-002
  0.15149501123942136      -2.28056809360996232E-002 -2.26943675043233192E-002
  0.16159467865538280      -2.43446575657769448E-002 -2.42155826740333771E-002
  0.17169434607134421      -2.58644587558084713E-002 -2.57164245412347461E-002
  0.18179401348730564      -2.73637904171432807E-002 -2.71956302630594962E-002
  0.19189368090326706      -2.88413745679149333E-002 -2.86519551838397175E-002
  0.20199334831922849      -3.02959504212809150E-002 -3.00841738822131277E-002
  0.21209301573518990      -3.17262754598548261E-002 -3.14910812021827746E-002
  0.22219268315115134      -3.31311264958187440E-002 -3.28714932672637614E-002
  0.23229235056711275      -3.45093007158133597E-002 -3.42242484768632560E-002
  0.24239201798307417      -3.58596167097145063E-002 -3.55482084840537602E-002
  0.25249168539903560      -3.71809154824164073E-002 -3.68422591539144112E-002
  0.26259135281499701      -3.84720614477544604E-002 -3.81053115016303096E-002
  0.27269102023095848      -3.97319434037136585E-002 -3.93363026095559162E-002
  0.28279068764691984      -4.09594754880826459E-002 -4.05341965224654058E-002
  0.29289035506288130      -4.21535981137282217E-002 -4.16979851202301730E-002
  0.30299002247884271      -4.33132788826805712E-002 -4.28266889671818571E-002
  0.31308968989480418      -4.44375134782356782E-002 -4.39193581374381359E-002
  0.32318935731076559      -4.55253265342983882E-002 -4.49750730154879069E-002
  0.33328902472672695      -4.65757724812071797E-002 -4.59929450713526811E-002
  0.34338869214268841      -4.75879363673001876E-002 -4.69721176096617662E-002
  0.35348835955864982      -4.85609346555010493E-002 -4.79117664920001921E-002
  0.36358802697461129      -4.94939159942229465E-002 -4.88111008319105436E-002
  0.37368769439057270      -5.03860619619097630E-002 -4.96693636619522025E-002
  0.38378736180653411      -5.12365877845543452E-002 -5.04858325722450929E-002
  0.39388702922249552      -5.20447430255557286E-002 -5.12598203199484889E-002
  0.40398669663845699      -5.28098122472996229E-002 -5.19906754091500611E-002
  0.41408636405441834      -5.35311156438696006E-002 -5.26777826406650343E-002
  0.42418603147037981      -5.42080096443200224E-002 -5.33205636312709050E-002
  0.43428569888634122      -5.48398874859661600E-002 -5.39184773019288771E-002
  0.44438536630230269      -5.54261797571717410E-002 -5.44710203345696656E-002
  0.45448503371826404      -5.59663549091396553E-002 -5.49777275970480955E-002
  0.46458470113422551      -5.64599197362374156E-002 -5.54381725358980906E-002
  0.47468436855018692      -5.69064198244155356E-002 -5.58519675365472812E-002
  0.48478403596614833      -5.73054399673037854E-002 -5.62187642506784616E-002
  0.49488370338210974      -5.76566045495978813E-002 -5.65382538904534576E-002
  0.50498337079807121      -5.79595778973767753E-002 -5.68101674893434425E-002
  0.51508303821403267      -5.82140645950191341E-002 -5.70342761293388609E-002
  0.52518270562999403      -5.84198097684160353E-002 -5.72103911343410654E-002
  0.53528237304595550      -5.85765993342059754E-002 -5.73383642295672499E-002
  0.54538204046191696      -5.86842602147875370E-002 -5.74180876668297438E-002
  0.55548170787787832      -5.87426605188944642E-002 -5.74494943155804960E-002
  0.56558137529383967      -5.87517096875479067E-002 -5.74325577196413140E-002
  0.57568104270980114      -5.87113586052304265E-002 -5.73672921195704164E-002
  0.58578071012576260      -5.86215996761566410E-002 -5.72537524406457748E-002
  0.59588037754172396      -5.84824668655457014E-002 -5.70920342464756661E-002
  0.60598004495768543      -5.82940357058312764E-002 -5.68822736582769509E-002
  0.61607971237364689      -5.80564232677752423E-002 -5.66246472398913778E-002
  0.62617937978960836      -5.77697880964819430E-002 -5.63193718486401373E-002
  0.63627904720556971      -5.74343301123403857E-002 -5.59667044521466595E-002
  0.64637871462153118      -5.70502904769524671E-002 -5.55669419112871724E-002
  0.65647838203749254      -5.66179514241357401E-002 -5.51204207294580042E-002
  0.66657804945345389      -5.61376360561198356E-002 -5.46275167683777998E-002
  0.67667771686941536      -5.56097081050858227E-002 -5.40886449306718364E-002
  0.68677738428537682      -5.50345716602281196E-002 -5.35042588095142671E-002
  0.69687705170133829      -5.44126708605485246E-002 -5.28748503056326452E-002
  0.70697671911729965      -5.37444895536216827E-002 -5.22009492120069918E-002
  0.71707638653326111      -5.30305509206008829E-002 -5.14831227666235139E-002
  0.72717605394922258      -5.22714170677623102E-002 -5.07219751736704624E-002
  0.73727572136518393      -5.14676885849148641E-002 -4.99181470935903399E-002
  0.74737538878114540      -5.06200040710312327E-002 -4.90723151024295007E-002
  0.75747505619710676      -4.97290396274841229E-002 -4.81851911209517786E-002
  0.76757472361306822      -4.87955083192994771E-002 -4.72575218140088293E-002
  0.77767439102902958      -4.78201596048658806E-002 -4.62900879606844284E-002
  0.78777405844499104      -4.68037787345663425E-002 -4.52837037957549426E-002
  0.79787372586095251      -4.57471861188251810E-002 -4.42392163230317520E-002
  0.80797339327691398      -4.46512366660887713E-002 -4.31575046011751159E-002
  0.81807306069287544      -4.35168190912843672E-002 -4.20394790025916329E-002
  0.82817272810883669      -4.23448551953262628E-002 -4.08860804460497579E-002
  0.83827239552479815      -4.11362991162629518E-002 -3.96982796036693120E-002
  0.84837206294075962      -3.98921365526827484E-002 -3.84770760829620875E-002
  0.85847173035672097      -3.86133839600186976E-002 -3.72234975846208183E-002
  0.86857139777268244      -3.73010877204161678E-002 -3.59385990367735511E-002
  0.87867106518864391      -3.59563232868486127E-002 -3.46234617064394359E-002
  0.88877073260460537      -3.45801943021883801E-002 -3.32791922889402875E-002
  0.89887040002056662      -3.31738316939602165E-002 -3.19069219760399272E-002
  0.90897006743652808      -3.17383927455252290E-002 -3.05078055036002715E-002
  0.91906973485248955      -3.02750601444624554E-002 -2.90830201795593823E-002
  0.92916940226845102      -2.87850410089340591E-002 -2.76337648930522380E-002
  0.93926906968441248      -2.72695658928381150E-002 -2.61612591055098292E-002
  0.94936873710037384      -2.57298877705704580E-002 -2.46667418245862975E-002
  0.95946840451633530      -2.41672810022336773E-002 -2.31514705617772501E-002
  0.96956807193229666      -2.25830402801473450E-002 -2.16167202746050113E-002
  0.97966773934825802      -2.09784795575288438E-002 -2.00637822942585989E-002
  0.98976740676421948      -1.93549309602287084E-002 -1.84939632395873070E-002
  0.99986707418018095      -1.77137436824182440E-002 -1.69085839183574366E-002
