 # E =   -31.000000000000000     
  -6.9649999999999999        0.0000000000000000     
  -6.9299999999999997       9.99524655806686863E-016
  -6.8949999999999996       2.00902016729236276E-015
  -6.8600000000000003       3.03855684101922524E-015
  -6.8250000000000002       4.09840490523326814E-015
  -6.7900000000000000       5.19913696125634862E-015
  -6.7549999999999999       6.35173345119383502E-015
  -6.7199999999999998       7.56769219405303491E-015
  -6.6849999999999996       8.85914308295090073E-015
  -6.6500000000000004       1.02389690875726673E-014
  -6.6150000000000002       1.17209347689394854E-014
  -6.5800000000000001       1.33198235884802757E-014
  -6.5449999999999999       1.50515853811282207E-014
  -6.5099999999999998       1.69334954635507122E-014
  -6.4749999999999996       1.89843269646842895E-014
  -6.4399999999999995       2.12245380976409433E-014
  -6.4050000000000002       2.36764762410944940E-014
  -6.3700000000000001       2.63646008659321732E-014
  -6.3350000000000000       2.93157275309396904E-014
  -6.2999999999999998       3.25592953814522357E-014
  -6.2649999999999997       3.61276608193460229E-014
  -6.2300000000000004       4.00564202738024336E-014
  -6.1950000000000003       4.43847652925538911E-014
  -6.1600000000000001       4.91558734957118250E-014
  -6.1250000000000000       5.44173392919978575E-014
  -6.0899999999999999       6.02216486538169060E-014
  -6.0549999999999997       6.66267026870808246E-014
  -6.0199999999999996       7.36963952183954505E-014
  -5.9850000000000003       8.15012501610163388E-014
  -5.9500000000000002       9.01191250172312197E-014
  -5.9150000000000000       9.96359875344858672E-014
  -5.8799999999999999       1.10146773262211795E-013
  -5.8449999999999998       1.21756332563213574E-013
  -5.8100000000000005       1.34580476525675711E-013
  -5.7750000000000004       1.48747132208247928E-013
  -5.7400000000000002       1.64397618741097004E-013
  -5.7050000000000001       1.81688057011141944E-013
  -5.6699999999999999       2.00790926991931997E-013
  -5.6349999999999998       2.21896788251061525E-013
  -5.5999999999999996       2.45216180795314515E-013
  -5.5649999999999995       2.70981725212114634E-013
  -5.5300000000000002       2.99450443053237210E-013
  -5.4950000000000001       3.30906320602924251E-013
  -5.4600000000000000       3.65663141599403135E-013
  -5.4249999999999998       4.04067617160525099E-013
  -5.3899999999999997       4.46502844127508835E-013
  -5.3550000000000004       4.93392126315114580E-013
  -5.3200000000000003       5.45203196774574868E-013
  -5.2850000000000001       6.02452883173291425E-013
  -5.2500000000000000       6.65712262812455956E-013
  -5.2149999999999999       7.35612358684312248E-013
  -5.1799999999999997       8.12850433363310717E-013
  -5.1449999999999996       8.98196943483530513E-013
  -5.1100000000000003       9.92503224137703900E-013
  -5.0750000000000002       1.09670997980640450E-012
  -5.0400000000000000       1.21185666646171686E-012
  -5.0049999999999999       1.33909185836780750E-012
  -4.9700000000000006       1.47968470290941605E-012
  -4.9350000000000005       1.63503757761571340E-012
  -4.9000000000000004       1.80670007551873111E-012
  -4.8650000000000002       1.99638445821134456E-012
  -4.8300000000000001       2.20598273058063157E-012
  -4.7949999999999999       2.43758550733302857E-012
  -4.7599999999999998       2.69350285925778301E-012
  -4.7249999999999996       2.97628734687106586E-012
  -4.6899999999999995       3.28875947083938685E-012
  -4.6549999999999994       3.63403579261239434E-012
  -4.6200000000000001       4.01556000523877827E-012
  -4.5850000000000000       4.43713726365631554E-012
  -4.5499999999999998       4.90297211612662402E-012
  -4.5150000000000006       5.41771041424512671E-012
  -4.4800000000000004       5.98648561844810328E-012
  -4.4450000000000003       6.61496995954846974E-012
  -4.4100000000000001       7.30943096498681434E-012
  -4.3750000000000000       8.07679391165444996E-012
  -4.3399999999999999       8.92471082584920219E-012
  -4.3049999999999997       9.86163671573305612E-012
  -4.2699999999999996       1.08969137932027690E-011
  -4.2349999999999994       1.20408645210522404E-011
  -4.2000000000000002       1.33048944084609962E-011
  -4.1650000000000000       1.47016055740251146E-011
  -4.1299999999999999       1.62449222016772620E-011
  -4.0950000000000006       1.79502291319352913E-011
  -4.0600000000000005       1.98345249600874488E-011
  -4.0250000000000004       2.19165911553903567E-011
  -3.9900000000000002       2.42171788724656307E-011
  -3.9550000000000001       2.67592152993047540E-011
  -3.9199999999999999       2.95680315772433717E-011
  -3.8849999999999998       3.26716145387122984E-011
  -3.8500000000000001       3.61008847404467734E-011
  -3.8149999999999999       3.98900035252506344E-011
  -3.7799999999999998       4.40767121266752143E-011
  -3.7450000000000001       4.87027061405990249E-011
  -3.7100000000000000       5.38140490284233257E-011
  -3.6749999999999998       5.94616286914075392E-011
  -3.6400000000000001       6.57016615677899031E-011
  -3.6050000000000000       7.25962491572731032E-011
  -3.5699999999999998       8.02139923749852741E-011
  -3.5350000000000001       8.86306696832332467E-011
  -3.5000000000000000       9.79299855486311238E-011
  -3.4649999999999999       1.08204396429212106E-010
  -3.4300000000000002       1.19556022215928975E-010
  -3.3950000000000000       1.32097651840848230E-010
  -3.3599999999999999       1.45953852625979628E-010
  -3.3250000000000002       1.61262193887977211E-010
  -3.2900000000000000       1.78174596341077438E-010
  -3.2549999999999999       1.96858819959993820E-010
  -3.2200000000000002       2.17500104182600308E-010
  -3.1850000000000001       2.40302975655700596E-010
  -3.1499999999999999       2.65493240162539738E-010
  -3.1150000000000002       2.93320176924292262E-010
  -3.0800000000000001       3.24058955145490951E-010
  -3.0449999999999999       3.58013294480516703E-010
  -3.0099999999999998       3.95518393039172939E-010
  -2.9749999999999996       4.36944148626992134E-010
  -2.9400000000000004       4.82698701131413917E-010
  -2.9050000000000002       5.33232326317072690E-010
  -2.8700000000000001       5.89041713777747436E-010
  -2.8350000000000000       6.50674664400667720E-010
  -2.7999999999999998       7.18735245417401495E-010
  -2.7649999999999997       7.93889443924719740E-010
  -2.7300000000000004       8.76871362631085703E-010
  -2.6950000000000003       9.68490004482567874E-010
  -2.6600000000000001       1.06963669569715496E-009
  -2.6250000000000000       1.18129319952555893E-009
  -2.5899999999999999       1.30454057567945329E-009
  -2.5549999999999997       1.44056884272408724E-009
  -2.5199999999999996       1.59068750269640908E-009
  -2.4850000000000003       1.75633698862860236E-009
  -2.4500000000000002       1.93910109634302582E-009
  -2.4150000000000000       2.14072046161145289E-009
  -2.3799999999999999       2.36310714226752850E-009
  -2.3449999999999998       2.60836036180287264E-009
  -2.3099999999999996       2.87878346598182398E-009
  -2.2750000000000004       3.17690213662899920E-009
  -2.2400000000000002       3.50548389645604577E-009
  -2.2050000000000001       3.86755892499793277E-009
  -2.1699999999999999       4.26644218773810071E-009
  -2.1349999999999998       4.70575685754007173E-009
  -2.0999999999999996       5.18945897870461571E-009
  -2.0650000000000004       5.72186328838308142E-009
  -2.0300000000000002       6.30767006666727080E-009
  -1.9950000000000001       6.95199283435002010E-009
  -1.9600000000000000       7.66038665497800810E-009
  -1.9249999999999998       8.43887672427103831E-009
  -1.8899999999999997       9.29398684418884972E-009
  -1.8550000000000004       1.02327672799455454E-008
  -1.8200000000000003       1.12628213853872033E-008
  -1.7850000000000001       1.23923302549898343E-008
  -1.7500000000000000       1.36300745194277057E-008
  -1.7149999999999999       1.49854522470038998E-008
  -1.6799999999999997       1.64684917469026017E-008
  -1.6449999999999996       1.80898578950033969E-008
  -1.6100000000000003       1.98608504230382045E-008
  -1.5750000000000002       2.17933924329306339E-008
  -1.5400000000000000       2.39000072278467123E-008
  -1.5049999999999999       2.61937813994671196E-008
  -1.4699999999999998       2.86883119891014706E-008
  -1.4349999999999996       3.13976354625245714E-008
  -1.4000000000000004       3.43361362208689373E-008
  -1.3650000000000002       3.75184324302573447E-008
  -1.3300000000000001       4.09592371098217085E-008
  -1.2949999999999999       4.46731926901225496E-008
  -1.2599999999999998       4.86746776593584946E-008
  -1.2249999999999996       5.29775844679533434E-008
  -1.1900000000000004       5.75950685733014811E-008
  -1.1550000000000002       6.25392693791196236E-008
  -1.1200000000000001       6.78210048527128163E-008
  -1.0850000000000000       7.34494427725728882E-008
  -1.0499999999999998       7.94317528400140417E-008
  -1.0149999999999997       8.57727452410274847E-008
 -0.98000000000000043       9.24745026144919160E-008
 -0.94500000000000028       9.95360137052234121E-008
 -0.91000000000000014       1.06952818181282104E-007
 -0.87500000000000000       1.14716673095890879E-007
 -0.83999999999999986       1.22815252196948838E-007
 -0.80499999999999972       1.31231889659209335E-007
 -0.76999999999999957       1.39945379775668567E-007
 -0.73500000000000032       1.48929843653398367E-007
 -0.70000000000000018       1.58154672995420735E-007
 -0.66500000000000004       1.67584559620551865E-007
 -0.62999999999999989       1.77179617510721867E-007
 -0.59499999999999975       1.86895601939314848E-007
 -0.55999999999999961       1.96684227706445693E-007
 -0.52500000000000036       2.06493585787160423E-007
 -0.49000000000000021       2.16268654896620246E-007
 -0.45500000000000007       2.25951901706394213E-007
 -0.41999999999999993       2.35483960818476376E-007
 -0.38499999999999979       2.44804383218914275E-007
 -0.34999999999999964       2.53852439876015999E-007
 -0.31500000000000039       2.62567965485061654E-007
 -0.28000000000000025       2.70892226137602343E-007
 -0.24500000000000011       2.78768793933230689E-007
 -0.20999999999999996       2.86144411260179411E-007
 -0.17499999999999982       2.92969827636388893E-007
 -0.13999999999999968       2.99200592599328071E-007
 -0.10500000000000043       3.04797789125381790E-007
 -7.00000000000002842E-002  3.09728693406006322E-007
 -3.50000000000001421E-002  3.13967348462572329E-007
   0.0000000000000000       3.17495040998269341E-007
  3.50000000000001421E-002  3.20300673017610856E-007
  7.00000000000002842E-002  3.22381022047394942E-007
  0.10500000000000043       3.23740886224458646E-007
  0.13999999999999968       3.24393113033355547E-007
  0.17499999999999982       3.24358513039531749E-007
  0.20999999999999996       3.23665662528091558E-007
  0.24500000000000011       3.22350601480206676E-007
  0.28000000000000025       3.20456435751056263E-007
  0.31500000000000039       3.18032854603977875E-007
  0.34999999999999964       3.15135576851198226E-007
  0.38499999999999979       3.11825740695954204E-007
  0.41999999999999993       3.08169253907642948E-007
  0.45500000000000007       3.04236122137007623E-007
  0.49000000000000021       3.00099773944403161E-007
  0.52500000000000036       2.95836401432929447E-007
  0.55999999999999961       2.91524335225695113E-007
